id,age,age_group,gender,education,experience,graduation_year,outdated_vocab,hobby,youth_hobby,model_score,model_decision,true_success,historical_success
4055,50,45+,0,4,13,2003.0,0,шахматы,0,0.58364765604387,1,0,0
4056,40,30-45,1,3,17,2005.0,0,чтение,0,0.5837009186036751,1,1,1
4057,42,30-45,0,2,15,2009.0,0,спорт,0,0.49752547890592036,0,0,0
4058,25,<30,1,3,2,2016.0,0,скейтборд,1,0.8612117450804762,1,1,1
4059,62,45+,1,2,34,1982.0,1,чтение,0,0.12707898011048432,0,1,0
4060,39,30-45,1,3,13,1998.0,1,спорт,0,0.34856866260468394,0,0,1
4061,21,<30,0,3,4,2017.0,0,видеоигры,1,0.830135532340106,1,1,1
4062,57,45+,1,3,28,1992.0,1,садоводство,0,0.25087159773600015,0,0,1
4063,20,<30,1,3,1,2019.0,0,фотография,0,0.7659179772190268,1,0,1
4064,46,45+,0,1,22,2003.0,0,садоводство,0,0.33782593540977046,0,0,0
4065,58,45+,0,1,23,1982.0,0,рыбалка,0,0.16161404840387547,0,1,0
4066,46,45+,0,2,18,2006.0,0,путешествия,0,0.45364902899786397,0,0,1
4067,51,45+,1,1,12,1981.0,1,спорт,0,0.12068834020173828,0,0,0
4068,51,45+,1,2,22,1986.0,0,вязание,0,0.29034738726487064,0,1,0
4069,45,30-45,1,2,19,1996.0,0,путешествия,0,0.4019007780178374,0,0,1
4070,30,<30,1,2,11,2016.0,0,путешествия,0,0.6503644112869793,1,1,0
4071,32,30-45,0,4,10,2014.0,0,путешествия,0,0.7067478509969832,1,0,1
4072,40,30-45,0,2,11,2002.0,1,чтение,0,0.27423921129586765,0,1,0
4073,61,45+,1,2,31,1989.0,1,чтение,0,0.1724904555498386,0,0,0
4074,43,30-45,1,1,14,2001.0,1,чтение,0,0.2502576454255686,0,0,0
4075,21,<30,0,3,3,2019.0,0,чтение,0,0.7111284893719375,1,1,1
4076,43,30-45,1,1,12,2000.0,1,чтение,0,0.24655565066699062,0,0,1
4077,57,45+,1,3,28,1992.0,1,фотография,0,0.25087159773600015,0,0,0
4078,26,<30,1,1,6,2015.0,1,фотография,0,0.4125526460870897,0,0,0
4079,22,<30,1,3,1,2020.0,0,спорт,0,0.7740168148093618,1,0,1
4080,49,45+,1,3,27,1998.0,1,путешествия,0,0.30860656664087693,0,0,0
4081,37,30-45,0,1,7,2000.0,0,фотография,0,0.3507075001336051,0,0,1
4082,28,<30,1,2,7,2019.0,0,скейтборд,1,0.8319845118528794,1,1,0
4083,32,30-45,0,2,10,2020.0,0,путешествия,0,0.6359614329871991,1,0,1
4084,49,45+,1,3,10,2003.0,1,чтение,0,0.41148297776793585,0,0,0
4085,45,30-45,0,2,18,2002.0,1,чтение,0,0.25657016182533365,0,0,0
4086,39,30-45,1,3,13,2010.0,1,спорт,0,0.4808636521233728,0,0,0
4087,58,45+,0,3,32,1989.0,1,вязание,0,0.17630414799992988,0,0,0
4088,34,30-45,0,3,12,2019.0,0,чтение,0,0.6866099725869355,1,0,1
4089,43,30-45,0,2,19,2009.0,1,чтение,0,0.31935965807621186,0,1,0
4090,61,45+,1,1,16,1981.0,0,спорт,0,0.20706429170390747,0,0,0
4091,24,<30,1,3,1,2013.0,0,путешествия,0,0.7132101751273182,1,0,1
4092,59,45+,0,3,21,1988.0,1,фотография,0,0.19079291039221183,0,1,0
4093,43,30-45,1,4,17,2001.0,1,путешествия,0,0.4398231786462218,0,0,0
4094,42,30-45,1,4,13,2006.0,0,чтение,0,0.675591641698441,1,0,1
4095,27,<30,1,3,6,2019.0,0,блогинг,1,0.8711065299743496,1,1,1
4096,62,45+,0,3,29,1994.0,1,садоводство,0,0.21855754564702698,0,1,0
4097,36,30-45,1,3,17,1998.0,1,спорт,0,0.3369003241224002,0,1,1
4098,28,<30,1,2,8,2012.0,1,чтение,0,0.44560561975238294,0,0,1
4099,30,<30,1,3,7,2021.0,1,путешествия,0,0.6234326520033062,1,1,1
4100,25,<30,1,2,2,2011.0,0,чтение,0,0.6244658329991064,1,1,1
4101,57,45+,1,2,19,1988.0,1,путешествия,0,0.18871156462594735,0,0,0
4102,21,<30,1,3,1,2013.0,0,программирование,1,0.8456852433218004,1,1,1
4103,64,45+,0,2,18,1979.0,1,чтение,0,0.10758493956954365,0,0,0
4104,48,45+,0,2,17,1994.0,1,чтение,0,0.1951703537758693,0,0,0
4105,45,30-45,0,2,13,2005.0,1,фотография,0,0.2969358665011686,0,1,0
4106,28,<30,0,3,3,2019.0,0,чтение,0,0.7111284893719375,1,1,1
4107,60,45+,1,3,22,1988.0,1,путешествия,0,0.23162023553314134,0,0,1
4108,18,<30,1,3,0,2016.0,0,блогинг,1,0.864278691872031,1,0,1
4109,64,45+,1,2,21,1988.0,0,вязание,0,0.3123215433427782,0,1,0
4110,55,45+,0,2,19,1986.0,1,шахматы,0,0.14082017172144365,0,0,0
4111,41,30-45,1,1,13,1999.0,0,спорт,0,0.38207957694317946,0,0,0
4112,64,45+,0,2,26,1993.0,1,вязание,0,0.17093140077114055,0,0,0
4113,48,45+,0,3,10,1999.0,1,путешествия,0,0.3101564828683793,0,0,0
4114,58,45+,0,2,30,1988.0,1,чтение,0,0.1347625638956661,0,0,0
4115,63,45+,1,2,26,1985.0,1,садоводство,0,0.15627030781733872,0,0,0
4116,43,30-45,0,1,18,2004.0,0,фотография,0,0.3599763621796779,0,0,0
4117,22,<30,1,2,0,2020.0,0,блогинг,1,0.8501960688536537,1,1,1
4118,37,30-45,0,1,10,1999.0,1,спорт,0,0.19852673346543737,0,0,1
4119,58,45+,1,3,21,1985.0,1,рыбалка,0,0.21024934053242456,0,0,0
4120,28,<30,1,3,9,2018.0,0,путешествия,0,0.7380912160021298,1,1,1
4121,50,45+,1,3,18,2004.0,0,путешествия,0,0.5693758077651144,1,0,0
4122,55,45+,1,3,30,1986.0,0,чтение,0,0.33198289032999384,0,0,0
4123,44,30-45,1,2,11,2000.0,1,фотография,0,0.3087334825850976,0,0,0
4124,51,45+,1,3,10,1984.0,1,рыбалка,0,0.2267597623442453,0,0,1
4125,32,30-45,1,3,6,2015.0,0,путешествия,0,0.718641651198786,1,0,1
4126,49,45+,0,1,12,2001.0,0,садоводство,0,0.34638829410208316,0,0,0
4127,38,30-45,0,3,12,1998.0,0,фотография,0,0.4561128447750351,0,1,1
4128,63,45+,0,4,30,1983.0,1,рыбалка,0,0.18362217982276025,0,1,0
4129,22,<30,1,2,1,2011.0,0,видеоигры,1,0.7877847567872569,1,1,0
4130,23,<30,1,3,1,2012.0,0,блогинг,1,0.839622685085279,1,0,1
4131,55,45+,1,3,32,1980.0,0,рыбалка,0,0.26903815400579356,0,1,0
4132,39,30-45,1,3,12,2007.0,1,спорт,0,0.4499628172004624,0,1,0
4133,35,30-45,0,3,16,2014.0,0,фотография,0,0.6233681215710907,1,1,0
4134,31,30-45,1,2,7,2011.0,0,спорт,0,0.6091630158846866,1,1,1
4135,27,<30,1,2,4,2010.0,0,путешествия,0,0.6075241548774174,1,0,1
4136,63,45+,0,3,32,1988.0,1,фотография,0,0.16976125588186675,0,0,0
4137,30,<30,1,3,7,2018.0,0,спорт,0,0.7430671873227297,1,1,1
4138,48,45+,0,4,14,1994.0,0,рыбалка,0,0.47832602936154905,0,0,0
4139,47,45+,1,2,16,1999.0,1,спорт,0,0.2856657930440381,0,0,0
4140,20,<30,0,2,0,2019.0,0,видеоигры,1,0.8071782811690567,1,0,1
4141,47,45+,1,2,19,1999.0,1,чтение,0,0.27780426117906565,0,0,0
4142,23,<30,1,1,1,2014.0,0,программирование,1,0.7596464797947341,1,1,1
4143,46,45+,0,2,17,2008.0,1,шахматы,0,0.3150650190437601,0,1,1
4144,25,<30,0,2,4,2020.0,0,программирование,1,0.8062314715475489,1,1,1
4145,61,45+,0,2,36,1984.0,1,шахматы,0,0.10715757744891015,0,0,0
4146,62,45+,1,2,21,1993.0,0,фотография,0,0.36339924131729545,0,1,0
4147,60,45+,1,2,29,1984.0,1,спорт,0,0.1454396997863571,0,1,1
4148,61,45+,0,4,18,1988.0,1,вязание,0,0.24825416978299736,0,1,1
4149,50,45+,0,3,13,2010.0,0,шахматы,0,0.5889925178756672,1,1,1
4150,34,30-45,1,1,8,2015.0,0,путешествия,0,0.5782742405323545,1,0,0
4151,65,45+,1,3,32,1990.0,1,фотография,0,0.22491858361929298,0,0,1
4152,28,<30,1,3,7,2016.0,0,фотография,0,0.7252217082405914,1,0,1
4153,30,<30,0,3,15,2014.0,1,спорт,0,0.4555682186898145,0,1,1
4154,28,<30,1,2,3,2013.0,0,блогинг,1,0.7985380545826533,1,1,1
4155,48,45+,1,2,20,1998.0,1,рыбалка,0,0.26618619162094426,0,0,0
4156,45,30-45,1,3,15,1995.0,0,спорт,0,0.4766645967456895,0,0,0
4157,61,45+,1,2,24,1987.0,1,чтение,0,0.17237537223635024,0,0,0
4158,23,<30,1,4,2,2018.0,0,чтение,0,0.8060888108105738,1,1,1
4159,58,45+,1,3,34,1993.0,1,фотография,0,0.24491080092934084,0,0,0
4160,33,30-45,0,4,11,2019.0,0,путешествия,0,0.7493856183773383,1,1,1
4161,21,<30,1,2,1,2018.0,0,спорт,0,0.6988029294070346,1,1,1
4162,52,45+,0,2,23,1993.0,1,вязание,0,0.17650772745388194,0,1,0
4163,65,45+,0,2,31,1984.0,1,садоводство,0,0.1135121171019704,0,0,0
4164,43,30-45,0,4,19,2004.0,0,чтение,0,0.5758580309171265,1,1,0
4165,29,<30,1,2,6,2017.0,0,блогинг,1,0.8207223321814423,1,1,1
4166,28,<30,0,3,7,2016.0,1,фотография,0,0.5042160756283108,1,1,1
4167,54,45+,0,2,22,1984.0,0,шахматы,0,0.22377729728580373,0,0,1
4168,42,30-45,0,2,9,2000.0,0,путешествия,0,0.4148960595485006,0,0,1
4169,35,30-45,0,1,15,2011.0,0,фотография,0,0.44608315895315215,0,0,0
4170,36,30-45,0,3,7,1993.0,0,фотография,0,0.41583444171007056,0,0,0
4171,40,30-45,1,3,12,2001.0,1,путешествия,0,0.3833867074164134,0,1,1
4172,55,45+,1,1,25,1992.0,0,путешествия,0,0.2776313226699362,0,0,0
4173,35,30-45,0,3,11,2012.0,0,фотография,0,0.6170774460680093,1,0,0
4174,43,30-45,1,3,17,2006.0,0,фотография,0,0.5947686277643616,1,0,0
4175,23,<30,1,3,2,2021.0,0,скейтборд,1,0.8863550474196579,1,1,1
4176,21,<30,0,3,0,2010.0,0,фотография,0,0.629053099952989,1,1,0
4177,61,45+,1,2,30,1993.0,0,путешествия,0,0.33688788649769225,0,0,0
4178,46,45+,1,2,21,1999.0,0,спорт,0,0.4289188312097031,0,0,0
4179,51,45+,0,3,25,1986.0,0,фотография,0,0.2904684092863051,0,0,1
4180,34,30-45,0,2,7,2018.0,0,спорт,0,0.6236970444669075,1,1,1
4181,60,45+,1,2,23,1992.0,1,фотография,0,0.2096084214388333,0,0,0
4182,60,45+,1,1,26,1990.0,1,фотография,0,0.14733379241232308,0,0,0
4183,33,30-45,0,3,9,2023.0,1,чтение,0,0.5771465271893993,1,0,1
4184,19,<30,1,2,0,2020.0,0,фотография,0,0.7203127252130874,1,0,1
4185,51,45+,1,3,23,1994.0,1,путешествия,0,0.2813533660394906,0,0,0
4186,25,<30,1,1,2,2011.0,0,фотография,0,0.5524258887758793,1,0,1
4187,30,<30,1,4,10,2017.0,0,спорт,0,0.7816761948766935,1,1,0
4188,59,45+,0,2,15,1987.0,0,шахматы,0,0.2658176070480039,0,0,0
4189,25,<30,1,3,6,2015.0,1,видеоигры,1,0.7374668026599758,1,1,1
4190,47,45+,1,3,16,2001.0,0,шахматы,0,0.5419057513909201,1,0,0
4191,49,45+,0,3,17,1997.0,0,садоводство,0,0.42886514231972966,0,0,0
4192,53,45+,1,2,23,1989.0,1,шахматы,0,0.18778370951365594,0,0,0
4193,64,45+,1,3,23,1980.0,1,рыбалка,0,0.1710829845857178,0,1,1
4194,47,45+,0,2,13,1995.0,1,фотография,0,0.21094694422447569,0,0,0
4195,18,<30,1,2,0,2018.0,0,программирование,1,0.8381708331057517,1,1,0
4196,60,45+,0,3,24,1983.0,1,спорт,0,0.15285723761642026,0,0,0
4197,56,45+,0,3,33,1987.0,0,спорт,0,0.27868705856991555,0,0,0
4198,34,30-45,0,3,8,2012.0,0,чтение,0,0.626214967506952,1,0,1
4199,37,30-45,0,3,9,1999.0,1,фотография,0,0.31293412484875677,0,1,0
4200,41,30-45,1,2,10,2001.0,1,спорт,0,0.32139524494504795,0,0,0
4201,39,30-45,0,4,6,1999.0,0,чтение,0,0.561068619875854,1,0,0
4202,46,45+,1,1,15,2003.0,1,рыбалка,0,0.26527485155537944,0,0,0
4203,39,30-45,0,3,11,2002.0,1,спорт,0,0.337344697512358,0,0,0
4204,61,45+,1,3,25,1982.0,1,путешествия,0,0.1805814551904687,0,0,1
4205,26,<30,1,2,6,2012.0,0,фотография,0,0.6230408393233847,1,1,0
4206,54,45+,1,2,15,1986.0,1,спорт,0,0.18271482798898556,0,0,0
4207,27,<30,0,3,4,2019.0,1,фотография,0,0.5480770739152279,1,0,0
4208,53,45+,0,1,24,1993.0,0,чтение,0,0.23935965707760462,0,0,0
4209,54,45+,0,2,28,1992.0,1,шахматы,0,0.16101830854111557,0,0,0
4210,45,30-45,1,1,19,2002.0,0,путешествия,0,0.39621900225235995,0,0,1
4211,45,30-45,0,3,19,2000.0,0,фотография,0,0.45631291637599747,0,0,0
4212,59,45+,1,1,26,1993.0,1,садоводство,0,0.16541474784287732,0,1,1
4213,60,45+,1,1,22,1995.0,1,спорт,0,0.18615072045053155,0,0,0
4214,38,30-45,0,1,20,2004.0,0,спорт,0,0.3540309023852946,0,1,1
4215,41,30-45,1,2,15,2004.0,1,фотография,0,0.33739369742290765,0,0,0
4216,59,45+,1,3,32,1985.0,0,садоводство,0,0.3162929766438589,0,1,0
4217,57,45+,1,4,30,1985.0,1,фотография,0,0.24197052522383736,0,1,0
4218,19,<30,0,1,0,2022.0,0,фотография,0,0.6179298469408482,1,0,0
4219,25,<30,0,3,4,2016.0,0,спорт,0,0.679338240234442,1,1,1
4220,65,45+,0,3,30,1983.0,1,путешествия,0,0.14306450985702915,0,0,0
4221,44,30-45,1,3,15,2002.0,1,спорт,0,0.3850140730779342,0,0,1
4222,39,30-45,1,3,13,2008.0,0,чтение,0,0.628777235524947,1,1,1
4223,54,45+,0,2,25,1992.0,1,рыбалка,0,0.16633612168616504,0,0,0
4224,44,30-45,1,2,15,2009.0,0,путешествия,0,0.5618647424990052,1,1,1
4225,46,45+,0,2,20,1998.0,0,чтение,0,0.35946788114663897,0,0,0
4226,20,<30,1,1,3,2015.0,0,видеоигры,1,0.763248229738904,1,1,1
4227,61,45+,1,3,25,1982.0,1,фотография,0,0.1805814551904687,0,0,0
4228,30,<30,1,2,5,2024.0,0,чтение,0,0.7434884506561273,1,0,1
4229,62,45+,1,2,23,1994.0,1,путешествия,0,0.22516295345883292,0,0,0
4230,27,<30,0,2,4,2016.0,0,спорт,0,0.6112720280866951,1,0,1
4231,53,45+,0,3,22,1986.0,0,рыбалка,0,0.29854017481071227,0,0,0
4232,26,<30,1,3,9,2020.0,0,чтение,0,0.7553828034874475,1,0,1
4233,44,30-45,0,3,24,2011.0,1,путешествия,0,0.3936634326909729,0,1,0
4234,51,45+,0,2,24,1982.0,1,фотография,0,0.1134309894973112,0,1,0
4235,18,<30,1,3,0,2022.0,0,видеоигры,1,0.8933731198233407,1,1,1
4236,49,45+,0,2,18,2008.0,0,путешествия,0,0.47639786798309647,0,0,0
4237,42,30-45,1,1,18,2000.0,1,чтение,0,0.23240698384729994,0,0,0
4238,46,45+,1,2,12,2007.0,1,путешествия,0,0.3778013376916948,0,0,0
4239,24,<30,1,3,3,2009.0,0,программирование,1,0.8164283552997438,1,0,1
4240,20,<30,1,3,1,2015.0,0,путешествия,0,0.731546980230165,1,1,1
4241,37,30-45,1,4,10,2006.0,0,спорт,0,0.6840477881627378,1,0,1
4242,37,30-45,1,3,8,2007.0,0,спорт,0,0.6332063705657306,1,0,0
4243,47,45+,1,1,13,1998.0,1,путешествия,0,0.22767666869063372,0,0,0
4244,52,45+,0,1,20,1982.0,0,фотография,0,0.16694762144253728,0,1,1
4245,52,45+,1,1,14,1981.0,1,садоводство,0,0.11796657864007601,0,0,0
4246,56,45+,1,3,25,1993.0,1,спорт,0,0.2670995243696331,0,0,0
4247,44,30-45,0,3,11,1996.0,0,спорт,0,0.43671370354808603,0,1,1
4248,43,30-45,0,4,16,1995.0,1,фотография,0,0.31822565897148025,0,0,0
4249,31,30-45,1,3,8,2019.0,0,путешествия,0,0.7492753065310351,1,1,0
4250,34,30-45,0,3,8,2012.0,1,фотография,0,0.4553682001293075,0,0,0
4251,35,30-45,1,3,12,2019.0,0,путешествия,0,0.7394187210073279,1,1,1
4252,62,45+,1,3,22,1988.0,1,садоводство,0,0.23162023553314134,0,1,0
4253,46,45+,0,3,18,2006.0,0,чтение,0,0.5280037313600993,1,1,0
4254,37,30-45,1,3,12,1995.0,0,спорт,0,0.48636378442274847,0,0,0
4255,44,30-45,0,3,10,2002.0,0,путешествия,0,0.5082035550397135,1,1,0
4256,35,30-45,1,3,8,2021.0,1,фотография,0,0.6203875436228561,1,1,1
4257,21,<30,0,2,1,2015.0,0,спорт,0,0.609636343500578,1,0,0
4258,18,<30,1,1,0,2022.0,0,спорт,0,0.6768651508177532,1,0,1
4259,18,<30,0,1,0,2021.0,0,путешествия,0,0.6070768155084947,1,0,0
4260,43,30-45,0,2,20,1998.0,1,путешествия,0,0.21879695527893314,0,0,0
4261,62,45+,0,3,24,1989.0,1,рыбалка,0,0.1918571349952141,0,1,0
4262,37,30-45,0,1,6,1993.0,1,спорт,0,0.16546660196575114,0,1,0
4263,40,30-45,1,2,18,1994.0,1,спорт,0,0.23666044523121826,0,0,0
4264,27,<30,0,2,5,2016.0,0,спорт,0,0.608190384786386,1,1,1
4265,28,<30,1,3,4,2014.0,0,чтение,0,0.7146150302713681,1,0,1
4266,58,45+,1,2,19,1979.0,1,чтение,0,0.13354526516450826,0,0,0
4267,58,45+,1,1,25,1994.0,1,садоводство,0,0.1736754772538727,0,0,1
4268,22,<30,1,1,5,2012.0,0,видеоигры,1,0.7325270620664318,1,0,1
4269,18,<30,1,1,0,2013.0,0,блогинг,1,0.7536107136356075,1,0,0
4270,34,30-45,0,3,8,2015.0,0,спорт,0,0.6577315164408027,1,1,0
4271,39,30-45,0,2,11,2010.0,0,спорт,0,0.5218941838500005,1,0,0
4272,51,45+,1,3,23,1985.0,1,садоводство,0,0.20598093876636836,0,0,1
4273,62,45+,1,3,40,1986.0,1,путешествия,0,0.17890990840012216,0,0,0
4274,58,45+,1,4,25,1988.0,1,чтение,0,0.2809071995810938,0,0,0
4275,46,45+,0,2,15,2011.0,0,шахматы,0,0.520378911560979,1,0,0
4276,21,<30,0,1,3,2014.0,0,блогинг,1,0.7039564582240355,1,0,1
4277,22,<30,0,1,1,2016.0,0,чтение,0,0.548210593794233,1,0,1
4278,28,<30,1,2,2,2009.0,1,спорт,0,0.4309617440965224,0,0,0
4279,38,30-45,1,3,13,2002.0,0,спорт,0,0.5628157867771059,1,0,0
4280,52,45+,0,1,7,1995.0,1,фотография,0,0.17659419301208043,0,0,0
4281,29,<30,0,2,6,2017.0,0,фотография,0,0.6159731862784673,1,0,1
4282,43,30-45,1,3,14,2000.0,1,спорт,0,0.36660061935678895,0,0,0
4283,36,30-45,1,3,11,2002.0,0,путешествия,0,0.5691780604002105,1,0,1
4284,62,45+,0,1,26,1986.0,1,садоводство,0,0.10000067483576229,0,0,0
4285,24,<30,1,1,3,2011.0,0,видеоигры,1,0.7286241192811769,1,1,0
4286,64,45+,1,1,27,1990.0,1,спорт,0,0.14571430245723002,0,0,0
4287,24,<30,1,4,5,2023.0,0,блогинг,1,0.9171862451582735,1,1,1
4288,43,30-45,1,3,15,2007.0,0,спорт,0,0.6119091812370155,1,1,0
4289,57,45+,0,3,27,1990.0,1,садоводство,0,0.19292588048471432,0,0,1
4290,22,<30,0,4,1,2021.0,0,чтение,0,0.7885656084044977,1,0,1
4291,38,30-45,1,3,7,2001.0,0,спорт,0,0.5706663588751612,1,1,0
4292,31,30-45,0,2,11,2018.0,0,спорт,0,0.6114636434448205,1,1,1
4293,21,<30,1,2,2,2015.0,0,спорт,0,0.6662927769643038,1,1,0
4294,40,30-45,1,3,16,2001.0,0,фотография,0,0.5419057513909201,1,0,1
4295,59,45+,1,3,25,1984.0,0,спорт,0,0.32608683720447046,0,0,0
4296,37,30-45,0,2,4,1999.0,0,путешествия,0,0.4195212113645073,0,1,0
4297,32,30-45,0,3,7,2012.0,0,путешествия,0,0.6292412666777559,1,0,0
4298,62,45+,1,4,24,1978.0,1,спорт,0,0.2003175801791553,0,1,0
4299,46,45+,0,1,14,1997.0,1,фотография,0,0.17671149155058563,0,0,0
4300,25,<30,1,3,3,2008.0,0,путешествия,0,0.6584688478417714,1,0,1
4301,58,45+,1,1,25,1991.0,1,спорт,0,0.1548591130440448,0,0,0
4302,65,45+,0,2,22,1988.0,1,садоводство,0,0.14730625861651736,0,0,0
4303,36,30-45,1,2,11,1999.0,0,путешествия,0,0.4608900442237616,0,0,0
4304,65,45+,0,3,21,1985.0,1,фотография,0,0.17050467512882111,0,0,0
4305,56,45+,0,3,22,1984.0,1,шахматы,0,0.16236512821984123,0,0,0
4306,63,45+,1,2,24,1994.0,0,путешествия,0,0.36499198591827764,0,0,0
4307,45,30-45,1,3,14,2001.0,0,спорт,0,0.5483281177556675,1,0,1
4308,63,45+,1,3,25,1989.0,0,шахматы,0,0.3781777257063048,0,0,0
4309,44,30-45,1,3,18,1999.0,1,чтение,0,0.3442618314185985,0,0,1
4310,21,<30,1,1,1,2011.0,0,программирование,1,0.7337150642465701,1,1,0
4311,32,30-45,0,3,7,2012.0,0,фотография,0,0.6292412666777559,1,0,1
4312,52,45+,0,1,15,1990.0,1,садоводство,0,0.1333283704391625,0,1,0
4313,54,45+,1,2,20,1986.0,1,рыбалка,0,0.17324333259124225,0,0,0
4314,18,<30,0,1,0,2018.0,0,видеоигры,1,0.7480009689927809,1,0,0
4315,20,<30,1,2,3,2017.0,0,скейтборд,1,0.8263677170516013,1,1,0
4316,64,45+,1,3,24,1984.0,1,садоводство,0,0.19654911766387714,0,0,0
4317,41,30-45,1,2,13,2009.0,0,путешествия,0,0.5682302387205446,1,0,1
4318,44,30-45,0,2,12,1998.0,0,чтение,0,0.3836530154234536,0,0,1
4319,57,45+,0,3,29,1993.0,0,фотография,0,0.34868938368389746,0,0,0
4320,53,45+,0,3,19,1987.0,0,рыбалка,0,0.31654864931073085,0,1,0
4321,51,45+,1,3,14,1986.0,0,садоводство,0,0.37941674274547516,0,1,1
4322,46,45+,1,2,11,2009.0,1,фотография,0,0.40263891774540245,0,1,0
4323,41,30-45,1,3,17,2004.0,0,чтение,0,0.57254817322906,1,1,1
4324,41,30-45,1,2,14,2011.0,0,спорт,0,0.5873794999991232,1,1,0
4325,59,45+,0,4,20,1993.0,0,вязание,0,0.4476471122186682,0,0,0
4326,21,<30,1,3,1,2021.0,0,чтение,0,0.7819152313142779,1,0,1
4327,20,<30,1,3,0,2012.0,0,видеоигры,1,0.8413588739764747,1,0,1
4328,51,45+,0,1,15,1989.0,0,фотография,0,0.22748658268137653,0,0,0
4329,40,30-45,0,2,13,2007.0,1,путешествия,0,0.31637680791046946,0,0,1
4330,40,30-45,1,1,11,1997.0,0,спорт,0,0.36672580462876203,0,0,1
4331,62,45+,1,2,22,1982.0,0,шахматы,0,0.2541470420817081,0,0,0
4332,22,<30,0,2,3,2015.0,0,скейтборд,1,0.770300624089443,1,1,0
4333,48,45+,1,3,14,1996.0,1,путешествия,0,0.3252504420579459,0,1,0
4334,58,45+,0,1,28,1982.0,1,фотография,0,0.08271359386235974,0,0,0
4335,23,<30,0,3,2,2014.0,0,фотография,0,0.664892503868519,1,0,0
4336,54,45+,1,1,26,1989.0,0,рыбалка,0,0.2485463024580794,0,0,0
4337,27,<30,1,2,5,2013.0,0,скейтборд,1,0.7943390418393003,1,0,1
4338,57,45+,1,3,20,1991.0,1,чтение,0,0.26190402015068887,0,0,1
4339,24,<30,0,3,4,2020.0,0,скейтборд,1,0.8486146471051719,1,0,1
4340,56,45+,0,2,19,1979.0,1,вязание,0,0.10634787397478575,0,0,0
4341,55,45+,0,1,17,1988.0,1,шахматы,0,0.1203410118423853,0,0,1
4342,38,30-45,0,3,15,2005.0,0,чтение,0,0.5262891979963604,1,0,0
4343,37,30-45,0,2,10,2002.0,0,фотография,0,0.4340728841479176,0,0,0
4344,20,<30,0,2,0,2010.0,0,фотография,0,0.5572692548165374,1,1,0
4345,39,30-45,0,3,15,1998.0,1,спорт,0,0.28702661786717076,0,1,0
